Datos que encuentra el metodo de Euler(variable ind.	 variable dep.	 numero de thread)
0.558520	 0.000446	 thread: 3
0.558540	 0.000472	 thread: 1
0.558560	 0.000420	 thread: 1
0.558580	 0.000472	 thread: 5
0.000000	 0.000000	 thread: 0
0.558620	 0.000020	 thread: 3
0.558640	 0.000046	 thread: 5
0.558660	 0.000072	 thread: 5
0.558680	 0.000099	 thread: 2
0.558700	 0.000072	 thread: 0
0.558720	 0.000099	 thread: 5
0.558740	 0.000125	 thread: 2
0.558760	 0.000151	 thread: 2
0.558780	 0.000151	 thread: 3
0.558800	 0.000177	 thread: 5
0.558820	 0.000204	 thread: 5
0.558840	 0.000177	 thread: 5
0.000000	 0.000000	 thread: 4
0.558880	 0.000020	 thread: 0
0.558900	 0.000046	 thread: 0
0.558920	 0.000020	 thread: 0
0.558940	 0.000020	 thread: 0
0.558960	 0.000046	 thread: 2
0.558980	 0.000046	 thread: 1
0.559000	 0.000046	 thread: 4
0.559020	 0.000072	 thread: 0
0.559040	 0.000072	 thread: 4
0.559060	 0.000072	 thread: 3
0.559080	 0.000099	 thread: 0
0.559100	 0.000125	 thread: 4
0.559120	 0.000125	 thread: 4
0.559140	 0.000151	 thread: 1
0.559160	 0.000151	 thread: 4
0.559180	 0.000151	 thread: 3
0.559200	 0.000204	 thread: 5
0.559220	 0.000177	 thread: 4
0.559240	 0.000204	 thread: 5
0.559260	 0.000177	 thread: 2
0.559280	 0.000204	 thread: 1
0.559300	 0.000230	 thread: 0
0.000000	 0.000000	 thread: 2
0.559320	 0.000020	 thread: 5
0.559360	 0.000046	 thread: 5
0.559380	 0.000020	 thread: 5
0.559400	 0.000020	 thread: 2
0.559420	 0.000046	 thread: 0
0.559440	 0.000046	 thread: 4
0.559440	 0.000073	 thread: 0
0.559480	 0.000099	 thread: 0
0.559500	 0.000073	 thread: 0
0.559520	 0.000099	 thread: 0
0.559540	 0.000178	 thread: 4
0.559560	 0.000204	 thread: 0
0.559580	 0.000230	 thread: 0
0.559600	 0.000256	 thread: 0
0.559620	 0.000256	 thread: 0
0.559640	 0.000283	 thread: 3
0.559660	 0.000303	 thread: 3
0.559680	 0.000303	 thread: 2
0.559700	 0.000309	 thread: 4
0.559720	 0.000335	 thread: 0
0.559740	 0.000335	 thread: 0
0.559760	 0.000361	 thread: 5
0.559780	 0.000361	 thread: 4
0.559800	 0.000361	 thread: 2
0.559820	 0.000388	 thread: 5
0.559840	 0.000388	 thread: 5
0.559840	 0.000388	 thread: 4
0.559880	 0.000414	 thread: 4
0.559900	 0.000440	 thread: 0
0.559920	 0.000466	 thread: 4
0.559940	 0.000466	 thread: 0
0.559960	 0.000493	 thread: 5
0.559980	 0.000519	 thread: 5
0.560000	 0.000545	 thread: 5
0.560020	 0.000571	 thread: 3
0.560040	 0.000598	 thread: 1
0.560060	 0.000493	 thread: 2
0.560080	 0.000519	 thread: 0
0.560100	 0.000571	 thread: 0
0.560120	 0.000650	 thread: 5
0.560140	 0.000519	 thread: 4
0.560160	 0.000545	 thread: 1
0.560180	 0.000073	 thread: 2
0.560200	 0.000571	 thread: 2
0.560220	 0.000703	 thread: 0
0.560240	 0.000677	 thread: 2
0.560260	 0.000729	 thread: 5
0.560280	 0.000755	 thread: 3
0.560300	 0.000782	 thread: 3
0.560320	 0.000729	 thread: 3
0.560340	 0.000808	 thread: 1
0.560360	 0.000755	 thread: 3
0.560380	 0.000782	 thread: 4
0.560400	 0.000782	 thread: 4
0.560420	 0.000860	 thread: 5
0.560440	 0.000887	 thread: 1
0.560460	 0.000808	 thread: 1
0.560480	 0.000887	 thread: 4
0.560460	 0.000913	 thread: 0
0.560520	 0.000933	 thread: 4
0.560540	 0.000939	 thread: 2
0.560560	 0.000000	 thread: 0
0.560580	 0.000939	 thread: 4
0.560600	 0.000959	 thread: 1
0.560620	 0.000992	 thread: 2
0.560640	 0.000985	 thread: 5
0.560660	 0.001012	 thread: 2
0.560680	 0.001038	 thread: 2
0.560700	 0.001064	 thread: 5
0.560720	 0.001090	 thread: 2
0.560740	 0.001117	 thread: 2
0.560760	 0.001143	 thread: 2
0.560780	 0.001169	 thread: 2
0.560800	 0.001143	 thread: 2
0.560820	 0.001143	 thread: 5
0.560840	 0.001143	 thread: 4
0.560860	 0.001196	 thread: 1
0.560880	 0.001222	 thread: 5
0.560900	 0.001222	 thread: 3
0.560920	 0.000000	 thread: 5
0.560940	 0.001274	 thread: 2
0.560960	 0.000026	 thread: 5
0.560980	 0.001248	 thread: 3
0.561020	 0.001274	 thread: 0
0.561020	 0.001274	 thread: 0
0.561040	 0.001274	 thread: 2
0.561060	 0.001301	 thread: 4
0.561080	 0.000178	 thread: 1
0.561100	 0.001301	 thread: 2
0.561120	 0.001347	 thread: 0
0.561160	 0.000204	 thread: 5
0.561160	 0.000204	 thread: 2
0.561180	 0.001327	 thread: 3
0.561200	 0.000283	 thread: 2
0.561220	 0.000230	 thread: 1
0.561220	 0.001353	 thread: 3
0.561260	 0.000230	 thread: 3
0.561280	 0.000257	 thread: 4
0.561300	 0.000257	 thread: 0
0.561320	 0.000283	 thread: 4
0.561340	 0.001406	 thread: 1
0.561360	 0.000277	 thread: 5
0.561380	 0.000309	 thread: 3
0.561380	 0.000303	 thread: 1
0.561420	 0.000329	 thread: 0
0.561440	 0.000303	 thread: 0
0.561460	 0.000382	 thread: 0
0.561480	 0.000408	 thread: 0
0.561500	 0.000434	 thread: 0
0.561520	 0.000461	 thread: 0
0.561540	 0.000487	 thread: 0
0.561560	 0.000461	 thread: 0
0.561580	 0.000375	 thread: 1
0.561600	 0.000402	 thread: 5
0.561620	 0.000402	 thread: 5
0.561620	 0.000487	 thread: 4
0.561660	 0.000428	 thread: 0
0.561680	 0.000454	 thread: 5
0.561700	 0.000481	 thread: 2
0.561720	 0.000428	 thread: 2
0.561740	 0.000513	 thread: 2
0.561760	 0.000533	 thread: 3
0.561780	 0.000540	 thread: 5
0.561800	 0.000566	 thread: 4
0.561820	 0.000560	 thread: 4
0.561840	 0.000560	 thread: 2
0.561860	 0.000592	 thread: 0
0.561880	 0.000586	 thread: 4
0.561900	 0.000618	 thread: 5
0.561900	 0.000586	 thread: 1
0.561940	 0.000618	 thread: 3
0.561960	 0.000618	 thread: 4
0.561980	 0.000645	 thread: 2
0.562000	 0.000645	 thread: 2
0.562020	 0.000724	 thread: 0
0.562040	 0.000671	 thread: 3
0.562040	 0.000697	 thread: 2
0.562080	 0.000750	 thread: 2
0.562100	 0.000776	 thread: 3
0.562120	 0.000803	 thread: 3
0.562140	 0.000829	 thread: 3
0.562160	 0.000724	 thread: 3
0.562180	 0.000829	 thread: 5
0.562200	 0.000750	 thread: 0
0.562220	 0.000776	 thread: 2
0.562240	 0.000000	 thread: 5
0.562260	 0.000803	 thread: 0
0.562280	 0.000026	 thread: 3
0.562300	 0.000053	 thread: 5
0.562320	 0.000829	 thread: 1
0.562340	 0.000079	 thread: 0
0.562360	 0.000829	 thread: 1
0.562380	 0.000855	 thread: 4
0.562400	 0.000105	 thread: 0
0.562420	 0.000000	 thread: 3
0.562420	 0.000882	 thread: 1
0.562440	 0.000026	 thread: 4
0.562480	 0.000132	 thread: 3
0.562500	 0.000934	 thread: 2
0.562520	 0.000961	 thread: 4
0.562540	 0.000987	 thread: 4
0.562560	 0.001013	 thread: 4
0.562580	 0.001039	 thread: 4
0.562600	 0.001013	 thread: 4
0.562620	 0.001033	 thread: 3
0.562640	 0.001039	 thread: 4
0.562660	 0.001039	 thread: 5
0.562680	 0.001086	 thread: 0
0.562700	 0.000026	 thread: 4
0.562720	 0.001112	 thread: 1
0.562740	 0.001138	 thread: 5
0.562760	 0.001165	 thread: 2
0.562780	 0.000020	 thread: 2
0.562800	 0.000046	 thread: 1
0.562820	 0.001244	 thread: 2
0.562840	 0.001270	 thread: 2
0.562860	 0.000073	 thread: 2
0.562880	 0.001296	 thread: 1
0.562900	 0.001296	 thread: 2
0.562920	 0.001296	 thread: 5
0.562940	 0.000099	 thread: 3
0.562960	 0.000099	 thread: 1
0.562980	 0.000125	 thread: 2
0.563000	 0.000152	 thread: 2
0.563020	 0.000178	 thread: 2
0.563040	 0.000204	 thread: 2
0.563060	 0.000231	 thread: 2
0.563080	 0.001454	 thread: 4
0.563100	 0.000257	 thread: 3
0.563120	 0.000283	 thread: 2
0.563140	 0.000310	 thread: 3
0.000000	 0.000204	 thread: 4
0.563140	 0.000283	 thread: 5
0.563200	 0.000224	 thread: 1
0.563220	 0.000251	 thread: 2
0.563240	 0.000277	 thread: 2
0.563260	 0.000303	 thread: 2
0.563280	 0.000277	 thread: 2
0.563300	 0.000257	 thread: 0
0.563320	 0.000382	 thread: 2
0.563340	 0.000409	 thread: 2
0.563360	 0.000435	 thread: 2
0.563380	 0.000330	 thread: 2
0.563400	 0.000330	 thread: 5
0.563420	 0.000330	 thread: 0
0.563440	 0.000356	 thread: 1
0.563460	 0.000382	 thread: 2
0.563480	 0.000409	 thread: 3
0.563500	 0.000435	 thread: 3
0.563520	 0.000461	 thread: 3
0.563540	 0.000488	 thread: 3
0.563560	 0.000409	 thread: 3
0.563580	 0.000409	 thread: 2
0.563600	 0.000435	 thread: 4
0.563620	 0.000461	 thread: 4
0.563660	 0.000461	 thread: 4
0.563660	 0.000435	 thread: 4
0.563680	 0.000461	 thread: 2
0.563720	 0.000488	 thread: 3
0.563720	 0.000514	 thread: 2
0.563740	 0.000540	 thread: 2
0.563760	 0.000567	 thread: 2
0.563780	 0.000514	 thread: 5
0.563800	 0.000593	 thread: 3
0.563820	 0.000619	 thread: 2
0.563840	 0.000646	 thread: 2
0.563860	 0.000672	 thread: 2
0.563880	 0.000646	 thread: 2
0.563900	 0.000725	 thread: 2
0.563920	 0.000699	 thread: 2
0.563940	 0.000699	 thread: 3
0.563960	 0.000725	 thread: 3
0.563980	 0.000751	 thread: 3
0.564000	 0.000745	 thread: 1
0.564020	 0.000000	 thread: 2
0.564040	 0.000778	 thread: 5
0.564080	 0.000771	 thread: 1
0.564080	 0.000798	 thread: 2
0.564100	 0.000824	 thread: 4
0.564120	 0.000824	 thread: 0
0.564140	 0.000798	 thread: 3
0.564160	 0.000850	 thread: 2
0.564180	 0.000000	 thread: 3
0.564200	 0.000824	 thread: 4
0.564220	 0.000877	 thread: 1
0.564240	 0.000903	 thread: 0
0.564260	 0.000903	 thread: 2
0.564280	 0.000929	 thread: 0
0.564300	 0.000929	 thread: 4
0.564320	 0.000929	 thread: 1
0.564340	 0.000956	 thread: 3
0.564360	 0.000956	 thread: 5
0.564380	 0.000982	 thread: 4
0.564400	 0.000982	 thread: 2
0.564420	 0.001028	 thread: 3
0.564400	 0.000000	 thread: 4
0.564460	 0.000026	 thread: 5
0.564480	 0.001008	 thread: 1
0.564500	 0.001101	 thread: 3
0.564520	 0.001127	 thread: 2
0.564540	 0.001028	 thread: 2
0.564560	 0.001055	 thread: 0
0.564580	 0.001081	 thread: 0
0.564600	 0.001154	 thread: 0
0.564620	 0.001174	 thread: 1
0.564640	 0.001061	 thread: 3
0.564660	 0.001226	 thread: 2
0.564680	 0.001253	 thread: 5
0.564700	 0.001279	 thread: 2
0.564720	 0.001305	 thread: 5
0.564740	 0.001332	 thread: 5
0.564760	 0.001358	 thread: 5
0.564780	 0.001385	 thread: 2
0.564800	 0.001358	 thread: 0
0.564820	 0.001378	 thread: 3
0.564840	 0.001405	 thread: 5
0.564860	 0.001437	 thread: 5
0.564880	 0.001405	 thread: 2
0.564900	 0.001431	 thread: 3
0.564920	 0.001431	 thread: 1
0.564940	 0.001457	 thread: 3
0.564960	 0.001484	 thread: 1
0.564980	 0.001510	 thread: 0
0.565000	 0.001510	 thread: 1
0.565020	 0.001530	 thread: 4
0.565040	 0.001556	 thread: 3
0.565060	 0.001536	 thread: 0
0.565080	 0.001556	 thread: 2
0.565100	 0.001563	 thread: 0
0.565120	 0.001563	 thread: 3
0.565140	 0.001589	 thread: 2
0.565160	 0.001589	 thread: 3
0.565180	 0.000000	 thread: 1
0.565200	 0.001615	 thread: 5
0.565220	 0.001642	 thread: 3
0.565240	 0.001589	 thread: 4
0.565240	 0.001609	 thread: 3
0.565280	 0.001635	 thread: 5
0.565300	 0.001668	 thread: 2
0.565320	 0.001688	 thread: 3
0.565340	 0.001662	 thread: 2
0.565360	 0.001714	 thread: 4
0.565380	 0.001694	 thread: 0
0.565400	 0.001767	 thread: 4
0.565420	 0.001793	 thread: 1
0.565420	 0.001820	 thread: 2
0.565460	 0.001820	 thread: 2
0.565480	 0.001873	 thread: 2
0.565500	 0.001846	 thread: 2
0.565520	 0.001925	 thread: 1
0.565540	 0.001952	 thread: 4
0.565560	 0.001978	 thread: 4
0.565580	 0.002004	 thread: 4
0.565600	 0.002004	 thread: 2
0.565640	 0.002031	 thread: 5
0.565640	 0.002031	 thread: 2
0.565660	 0.002057	 thread: 5
0.000000	 0.002057	 thread: 0
0.565700	 0.002077	 thread: 5
0.565720	 0.002103	 thread: 3
0.565740	 0.002130	 thread: 5
0.565760	 0.002097	 thread: 5
0.565780	 0.002182	 thread: 5
0.565800	 0.002209	 thread: 5
0.565820	 0.002235	 thread: 5
0.565840	 0.002209	 thread: 3
0.000000	 0.002123	 thread: 0
0.565880	 0.002143	 thread: 3
0.565900	 0.002235	 thread: 2
0.000000	 0.002143	 thread: 4
0.565940	 0.002170	 thread: 5
0.565960	 0.002163	 thread: 3
0.565980	 0.002163	 thread: 3
0.566000	 0.000000	 thread: 5
0.566020	 0.002170	 thread: 1
0.566040	 0.002196	 thread: 0
0.566060	 0.002196	 thread: 5
0.566080	 0.000046	 thread: 0
0.566100	 0.000073	 thread: 3
0.566120	 0.000099	 thread: 0
0.566120	 0.000099	 thread: 2
0.566160	 0.000099	 thread: 1
0.566180	 0.000126	 thread: 3
0.566200	 0.000152	 thread: 3
0.566220	 0.000178	 thread: 5
0.566240	 0.000178	 thread: 5
0.566260	 0.000205	 thread: 0
0.566280	 0.000258	 thread: 1
0.566300	 0.000231	 thread: 5
0.566320	 0.000258	 thread: 5
0.566340	 0.000284	 thread: 5
0.566360	 0.000363	 thread: 1
0.566380	 0.000310	 thread: 1
0.566400	 0.000416	 thread: 4
0.566420	 0.000337	 thread: 1
0.566440	 0.000469	 thread: 2
0.566460	 0.000363	 thread: 1
0.566440	 0.000383	 thread: 3
0.566480	 0.000489	 thread: 5
0.566520	 0.000410	 thread: 4
0.566540	 0.000410	 thread: 0
0.566560	 0.000515	 thread: 3
0.566580	 0.000594	 thread: 2
0.566600	 0.000621	 thread: 2
0.566620	 0.000489	 thread: 2
0.566640	 0.000647	 thread: 0
0.566660	 0.000647	 thread: 4
0.566680	 0.000700	 thread: 1
0.566700	 0.000727	 thread: 4
0.566720	 0.000674	 thread: 4
0.566740	 0.000674	 thread: 3
0.566760	 0.000727	 thread: 1
0.566780	 0.000753	 thread: 3
0.566820	 0.000779	 thread: 3
0.566820	 0.000806	 thread: 3
0.566840	 0.000859	 thread: 4
0.566860	 0.000779	 thread: 4
0.566880	 0.000806	 thread: 3
0.566900	 0.000832	 thread: 0
0.566920	 0.000859	 thread: 0
0.566940	 0.000885	 thread: 0
0.566960	 0.000806	 thread: 0
0.566980	 0.000806	 thread: 0
0.567000	 0.000832	 thread: 3
0.567020	 0.000832	 thread: 2
0.567040	 0.000859	 thread: 4
0.567060	 0.000832	 thread: 3
0.567080	 0.000859	 thread: 1
0.567100	 0.000885	 thread: 1
0.567120	 0.000859	 thread: 1
0.567140	 0.000859	 thread: 3
0.567160	 0.000885	 thread: 0
0.567180	 0.000885	 thread: 0
0.567200	 0.000911	 thread: 5
0.567220	 0.000938	 thread: 2
0.567240	 0.000938	 thread: 2
0.567260	 0.000991	 thread: 3
0.567280	 0.001017	 thread: 4
0.567300	 0.001017	 thread: 3
0.567320	 0.001017	 thread: 4
0.567340	 0.001043	 thread: 5
0.567360	 0.001017	 thread: 0
0.567380	 0.001063	 thread: 2
0.567400	 0.001090	 thread: 3
0.567420	 0.001116	 thread: 3
0.567440	 0.001143	 thread: 3
0.000000	 0.001116	 thread: 0
0.567480	 0.001136	 thread: 5
0.567500	 0.000000	 thread: 1
0.567500	 0.000026	 thread: 3
0.567540	 0.000053	 thread: 1
0.567560	 0.000053	 thread: 1
0.567580	 0.000079	 thread: 3
0.567600	 0.000079	 thread: 1
0.567620	 0.000053	 thread: 3
0.567640	 0.000079	 thread: 2
0.567640	 0.000106	 thread: 2
0.567680	 0.000106	 thread: 5
0.567700	 0.000106	 thread: 2
0.567720	 0.000106	 thread: 5
0.567740	 0.000159	 thread: 3
0.567760	 0.000185	 thread: 2
0.567780	 0.000185	 thread: 5
0.567800	 0.000132	 thread: 5
0.567820	 0.000132	 thread: 4
0.567840	 0.000159	 thread: 1
0.567860	 0.000264	 thread: 3
0.567880	 0.000159	 thread: 2
0.567900	 0.000185	 thread: 4
0.567920	 0.000185	 thread: 3
0.567940	 0.000185	 thread: 1
0.567960	 0.000212	 thread: 5
0.567980	 0.000238	 thread: 4
0.568000	 0.000264	 thread: 0
0.568020	 0.000291	 thread: 1
0.568040	 0.000317	 thread: 5
0.568060	 0.000317	 thread: 5
0.568080	 0.000344	 thread: 0
0.568100	 0.000264	 thread: 0
0.568120	 0.000370	 thread: 1
0.568140	 0.000397	 thread: 4
0.568160	 0.000423	 thread: 4
0.568180	 0.000450	 thread: 4
0.568200	 0.000476	 thread: 4
0.568220	 0.000502	 thread: 4
0.568240	 0.000529	 thread: 4
0.568260	 0.000555	 thread: 4
0.568280	 0.000582	 thread: 4
0.568300	 0.000132	 thread: 4
0.568320	 0.000159	 thread: 3
0.568340	 0.000185	 thread: 3
0.568360	 0.000212	 thread: 3
0.568380	 0.000635	 thread: 3
0.568400	 0.000238	 thread: 1
0.568420	 0.000238	 thread: 3
0.568440	 0.000265	 thread: 2
0.568460	 0.000708	 thread: 4
0.568480	 0.000734	 thread: 4
0.568500	 0.000761	 thread: 5
0.568520	 0.000265	 thread: 4
0.568540	 0.000761	 thread: 3
0.568560	 0.000761	 thread: 0
0.568580	 0.000761	 thread: 5
0.568600	 0.000761	 thread: 3
0.568620	 0.000787	 thread: 1
0.568640	 0.000813	 thread: 0
0.568660	 0.000840	 thread: 0
0.568680	 0.000866	 thread: 0
0.568700	 0.000893	 thread: 0
0.568720	 0.000919	 thread: 0
0.568740	 0.000946	 thread: 0
0.568760	 0.000972	 thread: 0
0.568780	 0.000999	 thread: 0
0.568800	 0.001025	 thread: 0
0.568820	 0.000972	 thread: 0
0.568840	 0.000999	 thread: 2
0.568860	 0.001025	 thread: 2
0.568880	 0.000999	 thread: 2
0.568900	 0.001025	 thread: 1
0.568920	 0.000999	 thread: 1
0.568940	 0.001019	 thread: 0
0.568960	 0.001045	 thread: 0
0.568980	 0.001071	 thread: 3
0.569000	 0.001098	 thread: 0
0.569020	 0.001078	 thread: 0
0.569040	 0.001071	 thread: 0
0.569060	 0.001071	 thread: 5
0.569080	 0.001124	 thread: 4
0.569100	 0.001151	 thread: 2
0.569120	 0.001177	 thread: 2
0.569140	 0.001151	 thread: 2
0.569160	 0.001124	 thread: 0
0.569180	 0.001177	 thread: 4
0.569200	 0.001230	 thread: 4
0.569220	 0.001257	 thread: 5
0.569240	 0.001283	 thread: 5
0.569260	 0.001310	 thread: 5
0.569280	 0.001204	 thread: 5
0.569300	 0.001362	 thread: 5
0.569320	 0.001389	 thread: 1
0.569340	 0.001389	 thread: 5
0.569360	 0.001389	 thread: 2
0.569380	 0.001415	 thread: 1
0.569400	 0.001415	 thread: 1
0.569420	 0.001415	 thread: 0
0.569440	 0.001442	 thread: 4
0.569460	 0.001442	 thread: 4
0.569480	 0.001462	 thread: 0
0.569500	 0.001442	 thread: 0
0.569520	 0.001468	 thread: 1
0.569540	 0.001488	 thread: 1
0.569560	 0.001495	 thread: 4
0.569580	 0.001521	 thread: 1
0.569600	 0.001548	 thread: 1
0.569620	 0.001574	 thread: 1
0.569640	 0.001515	 thread: 1
0.569660	 0.001535	 thread: 5
0.569680	 0.001561	 thread: 2
0.569700	 0.001561	 thread: 5
0.569720	 0.001541	 thread: 0
0.569740	 0.001621	 thread: 4
0.569760	 0.001568	 thread: 5
0.569780	 0.001647	 thread: 4
0.569800	 0.000053	 thread: 3
0.569820	 0.001674	 thread: 2
0.569840	 0.001700	 thread: 3
0.569860	 0.001700	 thread: 2
0.569880	 0.001726	 thread: 3
0.569900	 0.001726	 thread: 5
0.569920	 0.001726	 thread: 2
0.569940	 0.001726	 thread: 1
0.569960	 0.001753	 thread: 4
0.569980	 0.001779	 thread: 4
0.570000	 0.001806	 thread: 2
0.570020	 0.001832	 thread: 4
0.570040	 0.001832	 thread: 5
0.570060	 0.000000	 thread: 1
0.570060	 0.001859	 thread: 3
0.570100	 0.001885	 thread: 5
0.570120	 0.001859	 thread: 5
0.570140	 0.000026	 thread: 4
0.570160	 0.000000	 thread: 1
0.570180	 0.001885	 thread: 0
0.570200	 0.000027	 thread: 4
0.570220	 0.000053	 thread: 0
0.570240	 0.000053	 thread: 2
0.570260	 0.000079	 thread: 4
0.570280	 0.000106	 thread: 3
0.570300	 0.000079	 thread: 1
0.570320	 0.000106	 thread: 0
0.570340	 0.000132	 thread: 3
0.570360	 0.000106	 thread: 3
0.570380	 0.000132	 thread: 5
0.570400	 0.000132	 thread: 2
0.570420	 0.000152	 thread: 5
0.570440	 0.000132	 thread: 2
0.570460	 0.000159	 thread: 1
0.570480	 0.000159	 thread: 4
0.570480	 0.000159	 thread: 5
0.570520	 0.000073	 thread: 3
0.570540	 0.000100	 thread: 3
0.570560	 0.000185	 thread: 3
0.570580	 0.000212	 thread: 2
0.570600	 0.000238	 thread: 3
0.570620	 0.000238	 thread: 1
0.570640	 0.000238	 thread: 5
0.570660	 0.000265	 thread: 3
0.570680	 0.000292	 thread: 1
0.570700	 0.000292	 thread: 0
0.570720	 0.000345	 thread: 0
0.570740	 0.000371	 thread: 1
0.570760	 0.000398	 thread: 1
0.570780	 0.000424	 thread: 1
0.570800	 0.000451	 thread: 1
0.570820	 0.000477	 thread: 1
0.570840	 0.000504	 thread: 1
0.570860	 0.000530	 thread: 3
0.570880	 0.000557	 thread: 1
0.570900	 0.000398	 thread: 5
0.570920	 0.000477	 thread: 2
0.570940	 0.000504	 thread: 4
0.570960	 0.000557	 thread: 3
0.570980	 0.000504	 thread: 3
0.571000	 0.000530	 thread: 2
0.571020	 0.000000	 thread: 4
0.571040	 0.000027	 thread: 5
0.571060	 0.000053	 thread: 1
0.571080	 0.000080	 thread: 1
0.571100	 0.000027	 thread: 1
0.571120	 0.000053	 thread: 5
0.571140	 0.000583	 thread: 5
0.571160	 0.000106	 thread: 0
0.571180	 0.000610	 thread: 5
0.571200	 0.000636	 thread: 0
0.571220	 0.000133	 thread: 1
0.571240	 0.000663	 thread: 3
0.571260	 0.000663	 thread: 1
0.571280	 0.000159	 thread: 2
0.571300	 0.000689	 thread: 3
0.571320	 0.000716	 thread: 1
0.571340	 0.000742	 thread: 1
0.000000	 0.000186	 thread: 0
0.571380	 0.000212	 thread: 4
0.571400	 0.000239	 thread: 3
0.571420	 0.000212	 thread: 1
0.571440	 0.000239	 thread: 4
0.571460	 0.000265	 thread: 3
0.571480	 0.000265	 thread: 4
0.571500	 0.000318	 thread: 3
0.571520	 0.000292	 thread: 0
0.571540	 0.000292	 thread: 4
0.571560	 0.000318	 thread: 3
0.571580	 0.000345	 thread: 0
0.571600	 0.000318	 thread: 0
0.571620	 0.000318	 thread: 3
0.000000	 0.000345	 thread: 5
0.571660	 0.000365	 thread: 2
0.000000	 0.000365	 thread: 4
0.571680	 0.000385	 thread: 1
0.571720	 0.000411	 thread: 1
0.571740	 0.000438	 thread: 3
0.571760	 0.000464	 thread: 2
0.571780	 0.000491	 thread: 2
0.571800	 0.000491	 thread: 2
0.571820	 0.000517	 thread: 0
0.571840	 0.000544	 thread: 0
0.571860	 0.000544	 thread: 3
0.571880	 0.000597	 thread: 5
0.571900	 0.000617	 thread: 3
0.571920	 0.000644	 thread: 3
0.571940	 0.000670	 thread: 3
0.571960	 0.000697	 thread: 4
0.571980	 0.000723	 thread: 3
0.572000	 0.000697	 thread: 5
0.572020	 0.000723	 thread: 1
0.572040	 0.000750	 thread: 1
0.572060	 0.000723	 thread: 4
0.572080	 0.000776	 thread: 0
0.572100	 0.000750	 thread: 4
0.572120	 0.000776	 thread: 1
0.572140	 0.000803	 thread: 2
0.572160	 0.000829	 thread: 2
0.572180	 0.000856	 thread: 2
0.572200	 0.000882	 thread: 5
0.572220	 0.000909	 thread: 4
0.572240	 0.000909	 thread: 2
0.572260	 0.000935	 thread: 4
0.572280	 0.000935	 thread: 4
0.572300	 0.000988	 thread: 1
0.572320	 0.001015	 thread: 3
0.572340	 0.001041	 thread: 4
0.572360	 0.001068	 thread: 0
0.572380	 0.001068	 thread: 5
0.572400	 0.001095	 thread: 2
0.572400	 0.001068	 thread: 5
0.572440	 0.001121	 thread: 1
0.572460	 0.001148	 thread: 3
0.572480	 0.001148	 thread: 1
0.572500	 0.001174	 thread: 5
0.572520	 0.001201	 thread: 5
0.572540	 0.001227	 thread: 5
0.572560	 0.001254	 thread: 5
0.572580	 0.001201	 thread: 3
0.572600	 0.001227	 thread: 0
0.572620	 0.001227	 thread: 0
0.572640	 0.001254	 thread: 2
0.572660	 0.001280	 thread: 1
0.572680	 0.001307	 thread: 1
0.572700	 0.001333	 thread: 1
0.572720	 0.001333	 thread: 1
0.572740	 0.001360	 thread: 3
0.572760	 0.001307	 thread: 3
0.572780	 0.001333	 thread: 0
0.572820	 0.001360	 thread: 0
0.572820	 0.001386	 thread: 0
0.572840	 0.001386	 thread: 0
0.572860	 0.001486	 thread: 3
0.572880	 0.001433	 thread: 2
0.572900	 0.001459	 thread: 2
0.572920	 0.001486	 thread: 2
0.572940	 0.001486	 thread: 2
0.572960	 0.001539	 thread: 4
0.572980	 0.001566	 thread: 0
0.573000	 0.001566	 thread: 0
0.573020	 0.001566	 thread: 2
0.573040	 0.001592	 thread: 1
0.573060	 0.001619	 thread: 5
0.573080	 0.001619	 thread: 5
0.573100	 0.001619	 thread: 4
0.573120	 0.000000	 thread: 2
0.573140	 0.001645	 thread: 4
0.573160	 0.001665	 thread: 0
0.573180	 0.001692	 thread: 1
0.573200	 0.001718	 thread: 0
0.573220	 0.000053	 thread: 0
0.573240	 0.001745	 thread: 4
0.573260	 0.001765	 thread: 0
0.573280	 0.001791	 thread: 4
0.573300	 0.001818	 thread: 4
0.573320	 0.001844	 thread: 0
0.573340	 0.001844	 thread: 0
0.573360	 0.001871	 thread: 3
0.573380	 0.001897	 thread: 5
0.573400	 0.001951	 thread: 3
0.573440	 0.001951	 thread: 1
0.573440	 0.000000	 thread: 3
0.573460	 0.001977	 thread: 2
0.573480	 0.000053	 thread: 1
0.573500	 0.002004	 thread: 2
0.573520	 0.002030	 thread: 1
0.573540	 0.002057	 thread: 1
0.573560	 0.002083	 thread: 1
0.573580	 0.002110	 thread: 1
0.573600	 0.002136	 thread: 1
0.573620	 0.002110	 thread: 1
0.573640	 0.000239	 thread: 3
0.573660	 0.002216	 thread: 1
0.573680	 0.002242	 thread: 3
0.573700	 0.002242	 thread: 3
0.573720	 0.000266	 thread: 4
0.573740	 0.002269	 thread: 5
0.573760	 0.000292	 thread: 0
0.573780	 0.002269	 thread: 4
0.573800	 0.002269	 thread: 1
0.573820	 0.002296	 thread: 3
0.573840	 0.000000	 thread: 3
0.573860	 0.000319	 thread: 1
0.573880	 0.000319	 thread: 3
0.573900	 0.000345	 thread: 5
0.573920	 0.000372	 thread: 4
0.573940	 0.000345	 thread: 0
0.573960	 0.000372	 thread: 3
0.573980	 0.000399	 thread: 1
0.574000	 0.000425	 thread: 3
